d3mIndex,FIPS,State,Area,RUCCode,POVALL_2016,area
2454,51135,VA,Nottoway County,6,3042,110862
2455,48153,TX,Floyd County,6,1339,696241
2456,26075,MI,Jackson County,3,20352,250493
2457,6085,CA,Santa Clara County,1,175627,423970
2458,40137,OK,Stephens County,4,7254,181195
2459,12117,FL,Seminole County,1,51750,170304
2460,36005,NY,Bronx County,1,405516,141300
2461,48277,TX,Lamar County,4,9751,696241
2462,54027,WV,Hampshire County,3,3585,62755
2463,48403,TX,Sabine County,9,1779,696241
2464,50019,VT,Orleans County,7,4029,24923
2465,1019,AL,Cherokee County,8,4273,135765
2466,37121,NC,Mitchell County,9,2444,139390
2467,36033,NY,Franklin County,5,8235,141300
2468,18035,IN,Delaware County,3,23202,94321
2469,8031,CO,Denver County,1,95232,269837
2470,30051,MT,Liberty County,9,467,381154
2471,13015,GA,Bartow County,1,15442,153909
2472,29211,MO,Sullivan County,9,1049,181533
2473,20085,KS,Jackson County,3,1173,213100
2474,38105,ND,Williams County,7,2292,183108
2475,47185,TN,White County,7,4624,109247
2476,25027,MA,Worcester County,2,75902,27336
2477,37125,NC,Moore County,4,10766,139390
2478,18097,IN,Marion County,1,173996,94321
2479,1081,AL,Lee County,3,28139,135765
2480,19171,IA,Tama County,6,2063,145746
2481,13319,GA,Wilkinson County,8,1875,153909
2482,48223,TX,Hopkins County,6,5492,696241
2483,27127,MN,Redwood County,7,1359,225163
2484,22077,LA,Pointe Coupee Parish,2,4332,1302.15171
2485,21089,KY,Greenup County,2,6131,104659
2486,12115,FL,Sarasota County,2,43904,170304
2487,17157,IL,Randolph County,6,3850,149998
2488,12086,FL,Miami-Dade County,1,487700,170304
2489,20171,KS,Scott County,7,370,213100
2490,27091,MN,Martin County,7,2363,225163
2491,21097,KY,Harrison County,6,2820,104659
2492,13179,GA,Liberty County,3,9184,153909
2493,28003,MS,Alcorn County,7,6175,125443
2494,48453,TX,Travis County,1,143948,696241
2495,29145,MO,Newton County,3,8251,181533
2496,26063,MI,Huron County,7,4409,250493
2497,39115,OH,Morgan County,6,2714,116096
2498,29157,MO,Perry County,7,1941,181533
2499,48385,TX,Real County,9,609,696241
2500,26051,MI,Gladwin County,6,4459,250493
2501,31103,NE,Keya Paha County,9,127,200520
2502,26055,MI,Grand Traverse County,5,8985,250493
2503,51510,VA,Alexandria city,1,16096,110862
2504,2150,AK,Kodiak Island Borough,7,991,1717856
2505,23003,ME,Aroostook County,7,10804,91646
2506,19063,IA,Emmet County,7,1002,145746
2507,36061,NY,New York County,1,274651,141300
2508,41037,OR,Lake County,7,1122,255026
2509,48471,TX,Walker County,4,12123,696241
2510,39137,OH,Putnam County,6,2796,116096
2511,5055,AR,Greene County,6,6709,137733
2512,22067,LA,Morehouse Parish,6,7237,1302.15171
2513,20103,KS,Leavenworth County,1,6464,213100
2514,20093,KS,Kearny County,9,444,213100
2515,19081,IA,Hancock County,7,947,145746
2516,29109,MO,Lawrence County,6,5613,181533
2517,25007,MA,Dukes County,7,1302,27336
2518,13249,GA,Schley County,8,942,153909
2519,55115,WI,Shawano County,6,4794,169640
2520,46081,SD,Lawrence County,6,2907,964.497168
2521,38025,ND,Dunn County,9,420,183108
2522,47025,TN,Claiborne County,6,7735,109247
2523,37149,NC,Polk County,8,2912,139390
2524,27153,MN,Todd County,6,2978,225163
2525,20025,KS,Clark County,9,231,213100
2526,19091,IA,Humboldt County,7,928,145746
2527,55021,WI,Columbia County,2,4561,169640
2528,48013,TX,Atascosa County,1,7867,696241
2529,31071,NE,Garfield County,9,249,200520
2530,48355,TX,Nueces County,2,53441,696241
2531,48323,TX,Maverick County,5,13759,696241
2532,48227,TX,Howard County,5,5478,696241
2533,17127,IL,Massac County,7,2972,149998
2534,5133,AR,Sevier County,7,3465,137733
2535,1077,AL,Lauderdale County,3,13739,135765
2536,54009,WV,Brooke County,3,2955,62755
2537,18045,IN,Fountain County,6,2145,94321
2538,2290,AK,Yukon-Koyukuk Census Area,8,1266,1717856
2539,55091,WI,Pepin County,8,823,169640
2540,24039,MD,Somerset County,3,4992,32133
2541,48147,TX,Fannin County,6,5015,696241
2542,48377,TX,Presidio County,7,1677,696241
2543,36011,NY,Cayuga County,4,9236,141300
2544,22097,LA,St. Landry Parish,4,21994,1302.15171
2545,27033,MN,Cottonwood County,7,1346,225163
2546,6071,CA,San Bernardino County,1,369012,423970
2547,13261,GA,Sumter County,6,8290,153909
2548,31065,NE,Furnas County,9,656,200520
2549,13239,GA,Quitman County,9,632,153909
2550,48159,TX,Franklin County,8,1659,696241
2551,36069,NY,Ontario County,1,10240,141300
2552,27161,MN,Waseca County,7,1661,225163
2553,29085,MO,Hickory County,8,1767,181533
2554,46063,SD,Harding County,9,143,964.497168
2555,51071,VA,Giles County,3,2032,110862
2556,39079,OH,Jackson County,7,5780,116096
2557,29127,MO,Marion County,5,4000,181533
2558,25013,MA,Hampden County,2,74898,27336
2559,28043,MS,Grenada County,7,4720,125443
2560,41031,OR,Jefferson County,6,3838,255026
2561,48241,TX,Jasper County,6,6652,696241
2562,31057,NE,Dundy County,9,223,200520
2563,24023,MD,Garrett County,6,3692,32133
2564,29131,MO,Miller County,6,4040,181533
2565,48045,TX,Briscoe County,9,226,696241
2566,20143,KS,Ottawa County,9,618,213100
2567,18119,IN,Owen County,3,2827,94321
2568,6107,CA,Tulare County,2,112387,423970
2569,18083,IN,Knox County,4,5952,94321
2570,56029,WY,Park County,7,3173,253348
2571,22099,LA,St. Martin Parish,3,9830,1302.15171
2572,53039,WA,Klickitat County,6,3269,184827
2573,47047,TN,Fayette County,1,5655,109247
2574,24047,MD,Worcester County,4,5792,32133
2575,21157,KY,Marshall County,7,3734,104659
2576,40063,OK,Hughes County,7,2978,181195
2577,21151,KY,Madison County,4,17680,104659
2578,22121,LA,West Baton Rouge Parish,2,4231,1302.15171
2579,29031,MO,Cape Girardeau County,5,11371,181533
2580,48149,TX,Fayette County,6,2750,696241
2581,20005,KS,Atchison County,6,2398,213100
2582,5075,AR,Lawrence County,6,3207,137733
2583,55067,WI,Langlade County,6,2681,169640
2584,19135,IA,Monroe County,7,968,145746
2585,18053,IN,Grant County,4,12585,94321
2586,53049,WA,Pacific County,7,3578,184827
2587,47161,TN,Stewart County,3,2144,109247
2588,8049,CO,Grand County,8,1220,269837
2589,2100,AK,Haines Borough,9,257,1717856
2590,47141,TN,Putnam County,4,14046,109247
2591,13027,GA,Brooks County,3,3854,153909
2592,48297,TX,Live Oak County,6,1874,696241
2593,41045,OR,Malheur County,6,6222,255026
2594,51683,VA,Manassas city,1,3980,110862
2595,13029,GA,Bryan County,2,3456,153909
2596,27115,MN,Pine County,6,3306,225163
2597,48203,TX,Harrison County,4,11328,696241
2598,37039,NC,Cherokee County,9,5057,139390
2599,17013,IL,Calhoun County,1,585,149998
2600,39145,OH,Scioto County,4,16051,116096
2601,26143,MI,Roscommon County,7,4129,250493
2602,35061,NM,Valencia County,2,13746,315194
2603,19179,IA,Wapello County,5,5634,145746
2604,55003,WI,Ashland County,7,2179,169640
2605,45033,SC,Dillon County,6,7757,82931
2606,29143,MO,New Madrid County,7,4381,181533
2607,1073,AL,Jefferson County,1,98463,135765
2608,48257,TX,Kaufman County,1,13328,696241
2609,40037,OK,Creek County,2,10895,181195
2610,48319,TX,Mason County,9,543,696241
2611,20191,KS,Sumner County,2,3091,213100
2612,29187,MO,St. Francois County,4,9726,181533
2613,22031,LA,De Soto Parish,2,5669,1302.15171
2614,42003,PA,Allegheny County,1,137017,119283
2615,47165,TN,Sumner County,1,17288,109247
2616,37017,NC,Bladen County,6,8794,139390
2617,17173,IL,Shelby County,6,2521,149998
2618,18075,IN,Jay County,6,2878,94321
2619,13063,GA,Clayton County,1,57057,153909
2620,29079,MO,Grundy County,7,1680,181533
2621,31003,NE,Antelope County,9,707,200520
2622,19085,IA,Harrison County,2,1518,145746
2623,17055,IL,Franklin County,5,8276,149998
2624,5017,AR,Chicot County,7,3066,137733
2625,13073,GA,Columbia County,2,10512,153909
2626,30067,MT,Park County,7,1877,381154
2627,55059,WI,Kenosha County,1,21222,169640
2628,2282,AK,Yakutat Borough,9,101,1717856
2629,39091,OH,Logan County,4,5420,116096
2630,18125,IN,Pike County,6,1392,94321
2631,48059,TX,Callahan County,3,2032,696241
2632,30077,MT,Powell County,7,929,381154
2633,1023,AL,Choctaw County,9,2910,135765
2634,47045,TN,Dyer County,5,7402,109247
2635,8089,CO,Otero County,6,4209,269837
2636,21159,KY,Martin County,8,4115,104659
2637,24011,MD,Caroline County,6,4955,32133
2638,28091,MS,Marion County,6,6614,125443
2639,51690,VA,Martinsville city,4,3035,110862
2640,51685,VA,Manassas Park city,1,1231,110862
2641,51047,VA,Culpeper County,6,4766,110862
2642,29183,MO,St. Charles County,1,20198,181533
2643,47011,TN,Bradley County,3,14448,109247
2644,48361,TX,Orange County,2,11751,696241
2645,31079,NE,Hall County,5,7652,200520
2646,19137,IA,Montgomery County,6,1287,145746
2647,41011,OR,Coos County,5,10946,255026
2648,20027,KS,Clay County,7,819,213100
2649,13233,GA,Polk County,6,7609,153909
2650,44001,RI,Bristol County,1,3833,3144.245565
2651,34029,NJ,Ocean County,1,64493,22591.4
2652,12043,FL,Glades County,6,2672,170304
2653,13271,GA,Telfair County,7,3916,153909
2654,27081,MN,Lincoln County,9,721,225163
2655,21057,KY,Cumberland County,9,1679,104659
2656,51750,VA,Radford city,3,3931,110862
2657,51710,VA,Norfolk city,1,45219,110862
2658,34027,NJ,Morris County,1,26615,22591.4
2659,48105,TX,Crockett County,7,612,696241
2660,34035,NJ,Somerset County,1,17318,22591.4
2661,39067,OH,Harrison County,6,2521,116096
2662,12085,FL,Martin County,2,17584,170304
2663,53069,WA,Wahkiakum County,8,523,184827
2664,27009,MN,Benton County,3,3345,225163
2665,30087,MT,Rosebud County,9,1525,381154
2666,16011,ID,Bingham County,6,6181,216699
2667,46067,SD,Hutchinson County,8,872,964.497168
2668,47115,TN,Marion County,2,5157,109247
2669,48009,TX,Archer County,3,909,696241
2670,42055,PA,Franklin County,4,13779,119283
2671,26005,MI,Allegan County,4,10303,250493
2672,50011,VT,Franklin County,3,5053,24923
2673,20151,KS,Pratt County,7,1048,213100
2674,34011,NJ,Cumberland County,3,26321,22591.4
2675,40033,OK,Cotton County,6,994,181195
2676,21043,KY,Carter County,6,5932,104659
2677,21211,KY,Shelby County,1,5178,104659
2678,51183,VA,Sussex County,1,2070,110862
2679,21019,KY,Boyd County,2,8356,104659
2680,31063,NE,Frontier County,9,312,200520
2681,5095,AR,Monroe County,7,1909,137733
2682,51530,VA,Buena Vista city,6,975,110862
2683,16071,ID,Oneida County,8,563,216699
2684,28151,MS,Washington County,5,15883,125443
2685,18025,IN,Crawford County,8,1797,94321
2686,25003,MA,Berkshire County,3,13182,27336
2687,20029,KS,Cloud County,7,1142,213100
2688,13215,GA,Muscogee County,2,41006,153909
2689,16029,ID,Caribou County,6,769,216699
2690,22069,LA,Natchitoches Parish,6,11773,1302.15171
2691,22025,LA,Catahoula Parish,9,2485,1302.15171
2692,13265,GA,Taliaferro County,8,457,153909
2693,17089,IL,Kane County,1,55134,149998
2694,48375,TX,Potter County,3,25040,696241
2695,31033,NE,Cheyenne County,7,935,200520
2696,21051,KY,Clay County,7,7945,104659
2697,37095,NC,Hyde County,9,1067,139390
2698,22087,LA,St. Bernard Parish,1,10604,1302.15171
2699,51730,VA,Petersburg city,1,7884,110862
2700,5021,AR,Clay County,7,2807,137733
2701,18099,IN,Marshall County,6,5490,94321
2702,51161,VA,Roanoke County,2,6774,110862
2703,37181,NC,Vance County,4,10552,139390
2704,21189,KY,Owsley County,9,1980,104659
2705,35039,NM,Rio Arriba County,6,8953,315194
2706,19095,IA,Iowa County,8,1156,145746
2707,5027,AR,Columbia County,7,5330,137733
2708,17135,IL,Montgomery County,6,4220,149998
2709,51093,VA,Isle of Wight County,1,3430,110862
2710,51007,VA,Amelia County,1,1328,110862
2711,55045,WI,Green County,6,3002,169640
2712,17093,IL,Kendall County,1,5778,149998
2713,12109,FL,St. Johns County,1,17838,170304
2714,8057,CO,Jackson County,9,191,269837
2715,48373,TX,Polk County,6,8845,696241
2716,1093,AL,Marion County,8,5386,135765
2717,21009,KY,Barren County,6,9397,104659
2718,19187,IA,Webster County,5,4874,145746
2719,18165,IN,Vermillion County,3,2039,94321
2720,25017,MA,Middlesex County,1,117964,27336
2721,22039,LA,Evangeline Parish,6,9463,1302.15171
2722,1009,AL,Blount County,1,8033,135765
2723,30007,MT,Broadwater County,9,604,381154
2724,45003,SC,Aiken County,2,28039,82931
2725,54033,WV,Harrison County,5,9851,62755
2726,47139,TN,Polk County,3,2670,109247
2727,21181,KY,Nicholas County,8,1376,104659
2728,19109,IA,Kossuth County,7,1696,145746
2729,17185,IL,Wabash County,6,1529,149998
2730,31135,NE,Perkins County,9,301,200520
2731,45085,SC,Sumter County,3,21320,82931
2732,48201,TX,Harris County,1,752261,696241
2733,46013,SD,Brown County,5,4025,964.497168
2734,40145,OK,Wagoner County,2,8725,181195
2735,22083,LA,Richland Parish,6,5299,1302.15171
2736,16059,ID,Lemhi County,7,1351,216699
2737,1101,AL,Montgomery County,2,40760,135765
2738,19141,IA,O'Brien County,7,1381,145746
2739,37197,NC,Yadkin County,2,5202,139390
2740,36003,NY,Allegany County,7,7836,141300
2741,19101,IA,Jefferson County,7,2311,145746
2742,22017,LA,Caddo Parish,2,63909,1302.15171
2743,22119,LA,Webster Parish,6,9276,1302.15171
2744,48003,TX,Andrews County,6,2073,696241
2745,37045,NC,Cleveland County,4,19594,139390
2746,20179,KS,Sheridan County,9,284,213100
2747,48369,TX,Parmer County,7,1500,696241
2748,13035,GA,Butts County,1,3586,153909
2749,48085,TX,Collin County,1,58619,696241
2750,46027,SD,Clay County,6,2393,964.497168
2751,1039,AL,Covington County,7,7228,135765
2752,17191,IL,Wayne County,7,2272,149998
2753,1071,AL,Jackson County,6,9007,135765
2754,53023,WA,Garfield County,8,308,184827
2755,13289,GA,Twiggs County,3,1893,153909
2756,47067,TN,Hancock County,8,1983,109247
2757,20077,KS,Harper County,8,809,213100
2758,36039,NY,Greene County,6,7278,141300
2759,37013,NC,Beaufort County,6,8925,139390
2760,13315,GA,Wilcox County,9,2115,153909
2761,31115,NE,Loup County,9,94,200520
2762,55043,WI,Grant County,6,7919,169640
2763,8013,CO,Boulder County,2,33749,269837
2764,19003,IA,Adams County,9,452,145746
2765,28029,MS,Copiah County,2,7517,125443
2766,48041,TX,Brazos County,3,51022,696241
2767,5097,AR,Montgomery County,8,1956,137733
2768,31077,NE,Greeley County,9,333,200520
2769,17073,IL,Henry County,2,5556,149998
2770,48433,TX,Stonewall County,8,217,696241
2771,54041,WV,Lewis County,7,2939,62755
2772,27077,MN,Lake of the Woods County,9,408,225163
2773,16049,ID,Idaho County,6,2531,216699
2774,55047,WI,Green Lake County,6,2153,169640
2775,33001,NH,Belknap County,4,5949,24214
2776,35051,NM,Sierra County,6,2940,315194
2777,39057,OH,Greene County,2,18975,116096
2778,5043,AR,Drew County,7,3387,137733
2779,55141,WI,Wood County,4,7088,169640
2780,38045,ND,LaMoure County,9,468,183108
2781,20197,KS,Wabaunsee County,3,549,213100
2782,55135,WI,Waupaca County,6,5318,169640
2783,6019,CA,Fresno County,2,245131,423970
2784,22065,LA,Madison Parish,7,4103,1302.15171
2785,21011,KY,Bath County,8,3034,104659
2786,18017,IN,Cass County,4,4648,94321
2787,17035,IL,Cumberland County,9,1323,149998
2788,5149,AR,Yell County,6,3817,137733
2789,8123,CO,Weld County,3,33377,269837
2790,48055,TX,Caldwell County,1,6552,696241
2791,55131,WI,Washington County,1,7496,169640
2792,21147,KY,McCreary County,9,6168,104659
2793,53003,WA,Asotin County,3,3225,184827
2794,54045,WV,Logan County,6,8075,62755
2795,48097,TX,Cooke County,6,5330,696241
2796,21165,KY,Menifee County,9,1513,104659
2797,48015,TX,Austin County,1,4213,696241
2798,41007,OR,Clatsop County,4,4919,255026
2799,26037,MI,Clinton County,2,6509,250493
2800,1033,AL,Colbert County,3,8982,135765
2801,56005,WY,Campbell County,5,4067,253348
2802,16003,ID,Adams County,8,580,216699
2803,17139,IL,Moultrie County,6,1444,149998
2804,51035,VA,Carroll County,6,4775,110862
2805,51099,VA,King George County,8,1728,110862
2806,29055,MO,Crawford County,6,4449,181533
2807,20155,KS,Reno County,4,8844,213100
2808,45043,SC,Georgetown County,4,9222,82931
2809,19029,IA,Cass County,6,1654,145746
2810,6089,CA,Shasta County,3,30359,423970
2811,39075,OH,Holmes County,7,5041,116096
2812,35019,NM,Guadalupe County,7,955,315194
2813,47127,TN,Moore County,9,678,109247
2814,55107,WI,Rusk County,6,1920,169640
2815,42079,PA,Luzerne County,2,44618,119283
2816,39097,OH,Madison County,1,4576,116096
2817,31091,NE,Hooker County,9,56,200520
2818,49053,UT,Washington County,3,19795,219653
2819,21117,KY,Kenton County,1,20493,104659
2820,13177,GA,Lee County,3,3190,153909
2821,20145,KS,Pawnee County,7,840,213100
2822,55139,WI,Winnebago County,3,18883,169640
2823,48437,TX,Swisher County,6,1511,696241
2824,17101,IL,Lawrence County,7,2566,149998
2825,51197,VA,Wythe County,6,4135,110862
2826,25015,MA,Hampshire County,2,16535,27336
2827,22103,LA,St. Tammany Parish,1,24598,1302.15171
2828,28041,MS,Greene County,8,2642,125443
2829,51053,VA,Dinwiddie County,1,3565,110862
2830,29101,MO,Johnson County,4,7187,181533
2831,55023,WI,Crawford County,7,2212,169640
2832,26151,MI,Sanilac County,6,6359,250493
2833,54021,WV,Gilmer County,9,1706,62755
2834,30023,MT,Deer Lodge County,7,1574,381154
2835,5109,AR,Pike County,9,1927,137733
2836,31113,NE,Logan County,9,79,200520
2837,20149,KS,Pottawatomie County,6,1917,213100
2838,55011,WI,Buffalo County,8,1369,169640
2839,19189,IA,Winnebago County,7,1072,145746
2840,37071,NC,Gaston County,1,33562,139390
2841,37001,NC,Alamance County,3,25014,139390
2842,40151,OK,Woods County,7,1105,181195
2843,4013,AZ,Maricopa County,1,624923,295234
2844,53019,WA,Ferry County,9,1602,184827
2845,48081,TX,Coke County,8,501,696241
2846,8027,CO,Custer County,8,605,269837
2847,4023,AZ,Santa Cruz County,4,9569,295234
2848,28101,MS,Newton County,7,4563,125443
2849,28097,MS,Montgomery County,7,2433,125443
2850,31001,NE,Adams County,5,3835,200520
2851,16083,ID,Twin Falls County,5,11954,216699
2852,17077,IL,Jackson County,5,12930,149998
2853,31097,NE,Johnson County,8,520,200520
2854,39129,OH,Pickaway County,1,6905,116096
2855,40149,OK,Washita County,7,1784,181195
2856,13045,GA,Carroll County,1,16713,153909
2857,22095,LA,St. John the Baptist Parish,1,7959,1302.15171
2858,42035,PA,Clinton County,6,6543,119283
2859,31069,NE,Garden County,9,308,200520
2860,39039,OH,Defiance County,4,3876,116096
2861,53053,WA,Pierce County,1,102303,184827
2862,13143,GA,Haralson County,1,5306,153909
2863,42127,PA,Wayne County,6,6427,119283
2864,27039,MN,Dodge County,3,1560,225163
2865,39025,OH,Clermont County,1,21281,116096
2866,19195,IA,Worth County,9,662,145746
2867,55017,WI,Chippewa County,3,7042,169640
2868,17069,IL,Hardin County,9,857,149998
2869,46077,SD,Kingsbury County,9,457,964.497168
2870,51181,VA,Surry County,1,876,110862
2871,34039,NJ,Union County,1,58425,22591.4
2872,8045,CO,Garfield County,5,5276,269837
2873,30085,MT,Roosevelt County,7,2659,381154
2874,28087,MS,Lowndes County,5,12346,125443
2875,40147,OK,Washington County,4,7333,181195
2876,37171,NC,Surry County,4,12102,139390
2877,48007,TX,Aransas County,2,4751,696241
2878,35025,NM,Lea County,5,12179,315194
2879,17103,IL,Lee County,4,4148,149998
2880,46061,SD,Hanson County,8,282,964.497168
2881,48163,TX,Frio County,6,4005,696241
2882,53025,WA,Grant County,4,14842,184827
2883,37151,NC,Randolph County,2,20481,139390
2884,13217,GA,Newton County,1,18463,153909
2885,36043,NY,Herkimer County,2,9968,141300
2886,31173,NE,Thurston County,8,1777,200520
2887,5081,AR,Little River County,6,2148,137733
2888,29115,MO,Linn County,7,1927,181533
2889,38005,ND,Benson County,9,1961,183108
2890,27123,MN,Ramsey County,1,73203,225163
2891,47057,TN,Grainger County,3,4563,109247
2892,55053,WI,Jackson County,6,2132,169640
2893,50023,VT,Washington County,4,6080,24923
2894,17141,IL,Ogle County,4,5167,149998
2895,35009,NM,Curry County,5,9216,315194
2896,47179,TN,Washington County,3,18319,109247
2897,6011,CA,Colusa County,6,2375,423970
2898,22081,LA,Red River Parish,6,2194,1302.15171
2899,17039,IL,De Witt County,6,1686,149998
2900,40133,OK,Seminole County,7,5562,181195
2901,49057,UT,Weber County,2,26535,219653
2902,37093,NC,Hoke County,2,10177,139390
2903,6033,CA,Lake County,4,13065,423970
2904,45035,SC,Dorchester County,2,14329,82931
2905,8107,CO,Routt County,7,1766,269837
2906,18151,IN,Steuben County,7,3493,94321
2907,13037,GA,Calhoun County,8,1541,153909
2908,5033,AR,Crawford County,2,10322,137733
2909,6043,CA,Mariposa County,8,3077,423970
2910,19105,IA,Jones County,3,2012,145746
2911,42113,PA,Sullivan County,8,768,119283
2912,28089,MS,Madison County,2,12426,125443
2913,31171,NE,Thomas County,9,99,200520
2914,31095,NE,Jefferson County,7,757,200520
2915,55037,WI,Florence County,9,540,169640
2916,31119,NE,Madison County,5,4867,200520
2917,55007,WI,Bayfield County,8,1821,169640
2918,22093,LA,St. James Parish,6,4038,1302.15171
2919,31027,NE,Cedar County,9,803,200520
2920,47021,TN,Cheatham County,1,4375,109247
2921,33003,NH,Carroll County,8,4896,24214
2922,19143,IA,Osceola County,7,625,145746
2923,29227,MO,Worth County,9,279,181533
2924,42059,PA,Greene County,6,5362,119283
2925,17105,IL,Livingston County,4,4823,149998
2926,1003,AL,Baldwin County,4,24005,135765
2927,40071,OK,Kay County,5,7252,181195
2928,18015,IN,Carroll County,3,2033,94321
2929,30089,MT,Sanders County,8,2005,381154
2930,26133,MI,Osceola County,7,4325,250493
2931,53077,WA,Yakima County,3,44819,184827
2932,47135,TN,Perry County,8,1728,109247
2933,29087,MO,Holt County,8,612,181533
2934,36063,NY,Niagara County,1,26152,141300
2935,22059,LA,La Salle Parish,6,2653,1302.15171
2936,54087,WV,Roane County,6,3100,62755
2937,30079,MT,Prairie County,9,140,381154
2938,38029,ND,Emmons County,8,455,183108
2939,17149,IL,Pike County,7,2506,149998
2940,17189,IL,Washington County,6,1290,149998
2941,26065,MI,Ingham County,2,54343,250493
2942,12005,FL,Bay County,3,26845,170304
2943,17119,IL,Madison County,1,34772,149998
2944,28079,MS,Leake County,6,5218,125443
2945,29005,MO,Atchison County,9,665,181533
2946,18037,IN,Dubois County,7,2730,94321
2947,26115,MI,Monroe County,3,14819,250493
2948,34001,NJ,Atlantic County,2,37734,22591.4
2949,20181,KS,Sherman County,7,841,213100
2950,48317,TX,Martin County,6,738,696241
2951,48327,TX,Menard County,8,446,696241
2952,26163,MI,Wayne County,1,395250,250493
2953,28011,MS,Bolivar County,5,10927,125443
2954,28027,MS,Coahoma County,5,9567,125443
2955,41071,OR,Yamhill County,1,11607,255026
2956,29039,MO,Cedar County,6,2739,181533
2957,39003,OH,Allen County,3,15101,116096
2958,29105,MO,Laclede County,6,5480,181533
2959,31031,NE,Cherry County,7,685,200520
2960,27093,MN,Meeker County,6,1604,225163
2961,55029,WI,Door County,6,2250,169640
2962,55071,WI,Manitowoc County,4,7229,169640
2963,30103,MT,Treasure County,8,71,381154
2964,21129,KY,Lee County,9,2487,104659
2965,19025,IA,Calhoun County,9,1138,145746
2966,48353,TX,Nolan County,6,2697,696241
2967,30011,MT,Carter County,9,164,381154
2968,48175,TX,Goliad County,3,1059,696241
2969,48425,TX,Somervell County,8,931,696241
2970,48217,TX,Hill County,6,5542,696241
2971,35057,NM,Torrance County,2,4001,315194
2972,31149,NE,Rock County,9,186,200520
2973,23025,ME,Somerset County,6,9749,91646
2974,48111,TX,Dallam County,7,793,696241
2975,21145,KY,McCracken County,5,11962,104659
2976,13321,GA,Worth County,3,4334,153909
2977,31061,NE,Franklin County,9,393,200520
2978,49051,UT,Wasatch County,6,1668,219653
2979,54067,WV,Nicholas County,6,5359,62755
2980,48031,TX,Blanco County,8,1207,696241
2981,32510,NV,Carson City,3,6727,286380
2982,37079,NC,Greene County,3,4422,139390
2983,4009,AZ,Graham County,6,7854,295234
2984,21067,KY,Fayette County,2,54406,104659
2985,16037,ID,Custer County,9,639,216699
2986,49039,UT,Sanpete County,6,4520,219653
2987,19161,IA,Sac County,9,1124,145746
2988,29015,MO,Benton County,9,3330,181533
2989,51770,VA,Roanoke city,2,21886,110862
2990,36119,NY,Westchester County,1,95327,141300
2991,21103,KY,Henry County,1,2886,104659
2992,6051,CA,Mono County,7,1583,423970
2993,13021,GA,Bibb County,3,38547,153909
2994,51059,VA,Fairfax County,1,67736,110862
2995,19175,IA,Union County,6,1586,145746
2996,13031,GA,Bulloch County,4,16650,153909
2997,51001,VA,Accomack County,7,6493,110862
2998,54053,WV,Mason County,6,4671,62755
2999,21083,KY,Graves County,7,7571,104659
3000,48347,TX,Nacogdoches County,5,15402,696241
3001,29017,MO,Bollinger County,9,2076,181533
3002,48287,TX,Lee County,6,2105,696241
3003,20157,KS,Republic County,9,524,213100
3004,29186,MO,Ste. Genevieve County,6,2069,181533
3005,49005,UT,Cache County,3,15209,219653
3006,37023,NC,Burke County,2,15310,139390
3007,48429,TX,Stephens County,7,1876,696241
3008,40043,OK,Dewey County,9,623,181195
3009,19043,IA,Clayton County,8,1709,145746
3010,32021,NV,Mineral County,7,801,286380
3011,47065,TN,Hamilton County,2,47050,109247
3012,13245,GA,Richmond County,2,48929,153909
3013,53061,WA,Snohomish County,1,62396,184827
3014,18177,IN,Wayne County,5,10859,94321
3015,36083,NY,Rensselaer County,2,17978,141300
3016,6039,CA,Madera County,3,30029,423970
3017,40115,OK,Ottawa County,6,5858,181195
3018,39103,OH,Medina County,1,11394,116096
3019,42081,PA,Lycoming County,3,16033,119283
3020,35013,NM,Dona Ana County,3,53719,315194
3021,12127,FL,Volusia County,2,73420,170304
3022,45053,SC,Jasper County,6,5570,82931
3023,13075,GA,Cook County,6,4268,153909
3024,31101,NE,Keith County,7,1019,200520
3025,13019,GA,Berrien County,6,4179,153909
3026,48247,TX,Jim Hogg County,6,1431,696241
3027,29091,MO,Howell County,7,8110,181533
3028,22111,LA,Union Parish,3,4422,1302.15171
3029,29037,MO,Cass County,1,8792,181533
3030,48357,TX,Ochiltree County,7,1170,696241
3031,38087,ND,Slope County,9,86,183108
3032,22091,LA,St. Helena Parish,2,2558,1302.15171
3033,27119,MN,Polk County,3,4410,225163
3034,48103,TX,Crane County,6,488,696241
3035,1129,AL,Washington County,8,3018,135765
3036,39051,OH,Fulton County,2,3719,116096
3037,23019,ME,Penobscot County,3,21460,91646
3038,13225,GA,Peach County,6,5522,153909
3039,12129,FL,Wakulla County,2,3728,170304
3040,41067,OR,Washington County,1,51702,255026
3041,18145,IN,Shelby County,1,5340,94321
3042,42053,PA,Forest County,9,1172,119283
3043,19017,IA,Bremer County,3,1557,145746
3044,21179,KY,Nelson County,1,5236,104659
3045,19191,IA,Winneshiek County,7,1709,145746
3046,12047,FL,Hamilton County,6,3363,170304
3047,48501,TX,Yoakum County,7,1025,696241
3048,45067,SC,Marion County,6,7915,82931
3049,21059,KY,Daviess County,3,15895,104659
3050,26101,MI,Manistee County,7,3255,250493
3051,13149,GA,Heard County,1,2227,153909
3052,19065,IA,Fayette County,6,2449,145746
3053,45015,SC,Berkeley County,2,25313,82931
3054,21017,KY,Bourbon County,2,3466,104659
3055,37195,NC,Wilson County,4,17798,139390
